"","SpeciesAuthor","SpeciesAccepted","Authority","TaxonomicStatus","TPLVersion","InfraspecificAccepted","SpeciesEpithetAccepted","GenusAccepted","Genus","Family","Order","Class","DicotMonoc","AngioGymno","Phylum","Kingdom","GrowthType","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","CriteriaSize","CriteriaOntogeny","CriteriaAge","Population","LatDeg","LatMin","LatSec","LatNS","LonDeg","LonMin","LonSec","LonWE","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","Observation","MatrixDimension","SurvivalIssue"
"2108","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Hochwald",47,27,0,"N",7,37,27,"E",630,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"1",NA,2009,"2",NA,"Divided",NA,3,0.91
"2109","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Hochwald",47,27,0,"N",7,37,27,"E",630,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"2",NA,2009,"3",NA,"Divided",NA,3,0.91
"2110","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Hochwald",47,27,0,"N",7,37,27,"E",630,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"3",NA,2010,"1",NA,"Divided",NA,3,0.91
"2111","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"1",NA,2009,"2",NA,"Divided","Mean of spring to summer seasons",3,0.64
"2112","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"2",NA,2009,"3",NA,"Divided","Mean of summer to fall seasons",3,0.65
"2113","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"3",NA,2010,"1",NA,"Divided","Mean of fall to spring seasons",3,0.54
"2114","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"1",NA,2008,"2",NA,"Divided",NA,3,1
"2115","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"2",NA,2008,"3",NA,"Divided",NA,3,1
"2116","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"3",NA,2009,"1",NA,"Divided",NA,3,0.69
"2117","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"1",NA,2009,"2",NA,"Divided",NA,3,0.34
"2118","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"2",NA,2009,"3",NA,"Divided",NA,3,0.64
"2119","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Paradies",47,30,17,"N",7,41,53,"E",430,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"3",NA,2010,"1",NA,"Divided",NA,3,0.61
"2120","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"1",NA,2009,"2",NA,"Divided","Mean of spring to summer seasons",3,0.84
"2121","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"2",NA,2009,"3",NA,"Divided","Mean of summer to fall seasons",3,0.675
"2122","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"3",NA,2010,"1",NA,"Divided","Mean of fall to spring seasons",3,0.805
"2123","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"1",NA,2008,"2",NA,"Divided",NA,3,1
"2124","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"2",NA,2008,"3",NA,"Divided",NA,3,0.72
"2125","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"3",NA,2009,"1",NA,"Divided",NA,3,0.96
"2126","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"1",NA,2009,"2",NA,"Divided",NA,3,0.7
"2127","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"2",NA,2009,"3",NA,"Divided",NA,3,0.7
"2128","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Riehen",47,34,35,"N",7,40,49,"E",490,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"3",NA,2010,"1",NA,"Divided",NA,3,0.71
"2129","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"1",NA,2009,"2",NA,"Divided","Mean of spring to summer seasons",3,0.84
"2130","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"2",NA,2009,"3",NA,"Divided","Mean of summer to fall seasons",3,0.875
"2131","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"3",NA,2010,"1",NA,"Divided","Mean of fall to spring seasons",3,0.825
"2132","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"1",NA,2008,"2",NA,"Divided",NA,3,1
"2133","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"2",NA,2008,"3",NA,"Divided",NA,3,1
"2134","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"3",NA,2009,"1",NA,"Divided",NA,3,1
"2135","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"1",NA,2009,"2",NA,"Divided",NA,3,0.68
"2136","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"2",NA,2009,"3",NA,"Divided",NA,3,0.75
"2137","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schauenburg",47,29,50,"N",7,41,2,"E",480,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"3",NA,2010,"1",NA,"Divided",NA,3,0.67
"2138","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"1",NA,2009,"2",NA,"Divided","Mean of spring to summer seasons",3,0.88
"2139","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"2",NA,2009,"3",NA,"Divided","Mean of summer to fall seasons",3,0.805
"2140","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"3",NA,2010,"1",NA,"Divided","Mean of fall to spring seasons",3,0.795
"2141","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"1",NA,2008,"2",NA,"Divided",NA,3,1
"2142","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"2",NA,2008,"3",NA,"Divided",NA,3,0.9
"2143","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"3",NA,2009,"1",NA,"Divided",NA,3,0.96
"2144","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"1",NA,2009,"2",NA,"Divided",NA,3,0.76
"2145","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"2",NA,2009,"3",NA,"Divided",NA,3,0.71
"2146","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Schleifenberg",47,29,28,"N",7,44,10,"E",440,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"3",NA,2010,"1",NA,"Divided",NA,3,0.63
"2147","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"1",NA,2009,"2",NA,"Divided","Mean of spring to summer seasons",3,0.85
"2148","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"2",NA,2009,"3",NA,"Divided","Mean of summer to fall seasons",3,0.835
"2149","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Mean","Unmanipulated","W",2008,"3",NA,2010,"1",NA,"Divided","Mean of fall to spring seasons",3,0.85
"2150","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"1",NA,2008,"2",NA,"Divided",NA,3,1
"2151","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"2",NA,2008,"3",NA,"Divided",NA,3,0.97
"2152","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2008,"3",NA,2009,"1",NA,"Divided",NA,3,0.99
"2153","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"1",NA,2009,"2",NA,"Divided",NA,3,0.71
"2154","Fragaria_vesca","Fragaria vesca","L.","Accepted",1.1,NA,"vesca","Fragaria","Fragaria","Rosaceae","Rosales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Herbaceous perennial","Schulze; Rufener; Erharft; Stoll","Popul Ecol",2012,"10.1007/s10144-012-0338-1","online appendix",2,2008,2009,"3",1,"Based on size","Rosaceae","No","Scharten",47,28,38,"N",7,39,9,"E",730,"CHE","Europe","TBM","A","Seasonal","Unmanipulated","W",2009,"2",NA,2009,"3",NA,"Divided",NA,3,0.87
